enterprise_id,period,sector,region,ca_segment,n_employes,gt_ca_reel,gt_benefice_reel,gt_tva_active,gt_tva_compliance,gt_is_active,gt_is_compliance,gt_imf_active,gt_imf_compliance,gt_tpu_active,gt_tpu_compliance,obs_ca_declare,obs_tva_declaree,obs_tva_assujetti_declare,obs_is_declare,obs_benefice_declare,obs_tpu_paye,obs_retard_paiement_jours,obs_has_compte_bancaire,obs_utilise_facturation_elec,obs_a_ete_audite,obs_n_employes_declare,obs_ratio_sous_declaration,obs_tva_missing,obs_is_missing,obs_benefice_missing,obs_tpu_missing,label_tva_non_conforme,label_is_non_conforme,label_tpu_non_conforme,label_any_non_conforme
ENT_00904,2022_2024,industrie,Kara,informal,1,9019475.348694818,1278353.368089171,0,0.84685245674814,0,0.4415405110318179,0,0.9194698232415748,1,0.164674191441898,4987379.127916704,0.0,0,0.0,984791.8300475556,,5,0,0,0,0,0.5529566781995155,0,0,0,1,0,0,1,1
ENT_00905,2022_2024,transport,Kara,informal,1,15125506.761435734,508477.9830259118,0,0.7853978816200338,0,0.4243687622269682,0,0.9741379352096516,1,0.2477920636720664,13764354.279428825,0.0,0,0.0,409063.2472028863,1.0,23,0,0,0,0,0.9100094625935226,0,0,0,0,0,0,1,1
ENT_00906,2022_2024,transport,Aného,informal,5,19201005.72965849,418271.1137526534,0,0.9643069458972984,0,0.7050118920587402,0,0.9987598819658512,1,0.4784799090583326,15304051.70110663,0.0,0,0.0,333050.7397413722,0.0,6,0,0,1,4,0.7970442755228961,0,0,0,0,0,0,0,0
ENT_00907,2022_2024,BTP,Atakpamé,rsi,12,54843807.00810546,1434615.6128919786,0,0.5633553599958108,0,0.5872827244370498,0,0.8444874932066063,0,0.1764012083158144,34147285.15098255,0.0,0,0.0,1178078.5614664997,,18,1,1,0,10,0.6226279139581952,0,0,0,1,0,0,0,0
ENT_00908,2022_2024,BTP,Aného,rsi,6,63499355.07861141,11433716.765278185,1,0.8224603001444556,0,0.8747097501309683,0,0.9037085194637638,0,0.3987491034924681,53832923.24567677,,1,,8771144.935235605,,5,1,0,0,5,0.8477711809676222,1,1,0,1,0,0,0,0
ENT_00909,2022_2024,services,Tsévié,informal,1,10687132.668229124,771671.0141345443,0,0.8326716370802755,0,0.3609242731891124,0,0.7957649661916607,1,0.4138914173757713,8715051.086927887,0.0,0,0.0,563144.901727578,0.0,1,0,0,0,0,0.8154714044896372,0,0,0,0,0,0,0,0
ENT_00910,2022_2024,BTP,Atakpamé,large,99,970982941.1446282,70905263.61481723,1,0.8179274796298854,1,0.4369847620165852,1,0.8887535452957467,0,0.2455472503229205,598006574.1726506,160792299.0016652,1,,49828806.67081345,,0,0,0,0,84,0.615877528669762,0,1,0,1,0,1,0,1
ENT_00911,2022_2024,industrie,Lomé,informal,2,14127487.03325046,775978.8310012466,0,0.818989282602901,0,0.6314397387689662,0,0.8817272956791555,1,0.2732005061820097,9887232.216229504,0.0,0,0.0,479245.121111726,0.0,8,1,1,0,1,0.6998578156864637,0,0,0,0,0,0,1,1
ENT_00912,2022_2024,commerce,Aného,large,190,1284717836.802816,149987460.45371175,1,0.80212492860956,1,0.3991323821635856,1,0.8607398597832879,0,0.5234172943559842,963394567.6918344,218555077.47841293,1,,90613108.91406924,,5,1,1,0,161,0.7498880610931382,0,1,0,1,0,1,0,1
ENT_00913,2022_2024,services,Sokodé,informal,3,12154244.67393716,402367.748290057,0,0.885334505051558,0,0.615826768379512,0,0.971797835634453,1,0.5557904853466137,8323564.953626835,0.0,0,0.0,293367.2111551427,0.0,6,1,0,0,2,0.6848278257451402,0,0,0,0,0,0,0,0
ENT_00914,2022_2024,restauration,Tsévié,rsi,13,70620560.34932308,4444935.579175575,1,0.8265667637855224,0,0.4515250761995225,0,0.7695776719985677,0,0.3523901808621965,57948012.402483344,,1,0.0,3624807.690679202,,0,1,0,0,11,0.8205544124238713,1,0,0,1,0,0,0,0
ENT_00915,2022_2024,restauration,Lomé,rsi,12,70658210.3335783,5460560.337249077,1,0.9261833553717064,0,0.7812596731521431,0,0.7551677813596349,0,0.4626669198769131,43106168.872738495,12638834.067505352,1,0.0,4278494.060948249,,0,1,1,0,10,0.610065959344763,0,0,0,1,0,0,0,0
ENT_00916,2022_2024,commerce,Tsévié,large,73,447425048.78078943,48877113.08743609,1,0.859855597859391,1,0.5470019857657976,1,0.939622477707872,0,0.2711827532510871,426926771.3109676,63087034.85880248,1,8673610.073310435,30759371.002127256,,5,0,1,0,62,0.9541861200536748,0,0,0,1,0,0,0,0
ENT_00917,2022_2024,transport,Lomé,informal,1,19508812.602899987,1782020.7857648465,0,0.946615315837572,0,0.5133385306064505,0,0.8479313299817771,1,0.0457631755550954,14996897.374418257,0.0,0,0.0,1252950.1388314138,0.0,5,0,0,0,0,0.7687242519408365,0,0,0,0,0,0,1,1
ENT_00918,2022_2024,commerce,Lomé,informal,4,23146316.06921576,3276547.0028466717,0,0.753538904307279,0,0.5629527936406771,0,0.6477627808577693,1,0.0766962321148218,21331689.676493224,,0,0.0,,0.0,2,0,0,0,3,0.9216019349560356,1,0,1,0,0,0,1,1
ENT_00919,2022_2024,services,Kara,informal,5,22333703.54572825,697827.45805048,0,0.7891655793189634,0,0.5036629820112308,0,0.7055766346733618,1,0.5569480986391113,19747243.47628216,0.0,0,,437456.6361594839,0.0,1,1,1,0,4,0.884190274839535,0,1,0,0,0,0,0,0
ENT_00920,2022_2024,commerce,Tsévié,informal,1,7459975.930015778,373266.0888155135,0,0.8586698299980178,0,0.3949753929603087,0,0.8575103442086575,1,0.3223874314155616,7132230.606127916,0.0,0,0.0,280885.2859371148,1.0,31,0,1,0,0,0.9560661687165566,0,0,0,0,0,0,0,0
ENT_00921,2022_2024,services,Aného,rsi,9,34097164.95769884,4069877.49194012,0,0.772756139936299,0,0.5072556281444806,0,0.9699616635158896,0,0.595836330290259,26209314.877915382,0.0,0,0.0,1155690.3335209398,,7,0,1,0,7,0.7686655154594475,0,0,0,1,0,0,0,0
ENT_00922,2022_2024,services,Sokodé,informal,2,9093516.035507623,611124.1810438136,0,0.7416250639418102,0,0.3284915279559205,0,0.8421927711144154,1,0.658814742349197,7571876.546423311,0.0,0,0.0,349852.078454524,1.0,3,0,0,0,1,0.8326676410815421,0,0,0,0,0,0,0,0
ENT_00923,2022_2024,transport,Dapaong,informal,4,6820579.946459789,674494.0027612539,0,0.7886441866393948,0,0.4067325233198051,0,0.6746163797760943,1,0.3392938519731655,6298837.173357843,0.0,0,0.0,326145.89305426297,0.0,5,0,1,0,3,0.9235046319818074,0,0,0,0,0,0,0,0
ENT_00924,2022_2024,industrie,Tsévié,informal,2,23749844.231867086,1713759.4356398357,0,0.8456919945454408,0,0.6845929476458775,0,0.8922822741236814,1,0.1665979722526791,8380042.287337775,0.0,0,0.0,1016792.1423307944,0.0,10,0,1,0,1,0.3528461999802759,0,0,0,0,0,0,1,1
ENT_00925,2022_2024,services,Aného,rsi,8,39141958.18173967,2949993.20725966,0,0.9190903278868784,0,0.5591756180839069,0,0.8263386889155281,0,0.0930551653731795,27486020.75810908,0.0,0,0.0,2354500.223127887,,1,1,0,0,6,0.7022137377616365,0,0,0,1,0,0,0,0
ENT_00926,2022_2024,commerce,Sokodé,informal,2,12475637.436653445,216372.3872403846,0,0.7115498139379484,0,0.7622120153088398,0,0.98868711209986,1,0.3907063212266777,8442602.631634865,0.0,0,0.0,135707.91805806654,,20,1,0,0,1,0.676727155185713,0,0,0,1,0,0,0,0
ENT_00927,2022_2024,services,Lomé,informal,2,16985797.11752074,1480616.719660598,0,0.9743800739768076,0,0.3990597141606824,0,0.8411033823260687,1,0.2429816574338324,13309259.71282853,0.0,0,,,0.0,1,1,0,0,1,0.7835522596169546,0,1,1,0,0,0,1,1
ENT_00928,2022_2024,BTP,Tsévié,large,148,1019895145.9124458,86555353.77825175,1,0.9172674660156522,1,0.8088464922270465,1,0.9597121579651062,0,0.2525401525301042,548297610.702026,179652083.69381878,1,16921796.20339519,70502371.36480452,,2,1,0,0,125,0.5376019416304736,0,0,0,1,0,0,0,0
ENT_00929,2022_2024,industrie,Lomé,informal,2,8463124.22142965,203910.4575286649,0,0.9594881999093944,0,0.5529143313376562,0,0.9154214498634666,1,0.2104542981322627,6238006.6782172,0.0,0,0.0,143557.9815251029,,7,0,1,0,1,0.7370808362261557,0,0,0,1,0,0,1,1
ENT_00930,2022_2024,industrie,Aného,informal,3,15337523.282368828,931612.2212996576,0,0.7870358289627793,0,0.7535373206757637,0,0.796554451002134,1,0.4465670723198143,7286720.846852932,0.0,0,0.0,723490.4990282934,0.0,1,1,0,0,2,0.4750911025660411,0,0,0,0,0,0,0,0
ENT_00931,2022_2024,services,Kara,informal,1,10723675.311319085,429760.9989033869,0,0.8246718227666431,0,0.5802753631332987,0,0.7377208987257153,1,0.3202959618082175,4599527.83852606,0.0,0,0.0,,0.0,15,0,0,0,0,0.4289133813731896,0,0,1,0,0,0,0,0
ENT_00932,2022_2024,commerce,Atakpamé,informal,1,14719595.493066767,2171405.926238,0,0.7059181406849536,0,0.771781129587918,0,0.8450587603674092,1,0.1856831751437257,12791862.686887767,0.0,0,0.0,1062256.3282262003,0.0,11,1,1,0,0,0.8690362919900211,0,0,0,0,0,0,1,1
ENT_00933,2022_2024,industrie,Atakpamé,informal,1,5498348.475749654,275853.99269999086,0,0.8989224492769614,0,0.7081786375569574,0,0.7009804832649997,1,0.2224942407745889,4290529.696152649,0.0,0,0.0,235858.84786116943,1.0,25,1,1,0,0,0.7803306238365824,0,0,0,0,0,0,1,1
ENT_00934,2022_2024,commerce,Atakpamé,informal,3,25634357.618823737,341106.8805583129,0,0.8678007409358994,0,0.5644244647950565,0,0.9104525118253828,1,0.2871009226008245,14713658.91988858,,0,0.0,295849.9603687921,0.0,9,1,0,0,2,0.5739819635302308,1,0,0,0,0,0,1,1
ENT_00935,2022_2024,transport,Lomé,informal,3,12645291.514524575,1449569.608604643,0,0.8614549618741908,0,0.6423438192700653,0,0.7829071331388404,1,0.2957312380596259,11362387.708606824,,0,0.0,1188570.7147658302,1.0,6,1,0,0,2,0.8985469172897921,1,0,0,0,0,0,1,1
ENT_00936,2022_2024,BTP,Sokodé,large,87,691690064.3784412,61459627.79696929,1,0.7718305767115883,1,0.3464220329568745,1,0.986773151936668,0,0.4661644119557722,591250346.0388744,94002143.00539042,1,,,,2,1,1,0,73,0.8547908615257863,0,1,1,1,0,1,0,1
ENT_00937,2022_2024,agriculture,Kara,informal,1,6793067.0383694535,334742.03112358967,0,0.8965773283407489,0,0.6656202052379387,0,0.8020560429211492,1,0.2520531975991606,4473950.807498404,0.0,0,0.0,178134.06080225253,,1,0,0,0,0,0.6586054255357814,0,0,0,1,0,0,1,1
ENT_00938,2022_2024,agriculture,Sokodé,rsi,3,40605433.748135135,2830717.427039905,0,0.8988300007030896,0,0.4868719554209064,0,0.8338270526793475,0,0.1683815724959106,32210305.17143049,0.0,0,0.0,1872064.7018870967,,11,1,0,0,2,0.7932511045497648,0,0,0,1,0,0,0,0
ENT_00939,2022_2024,commerce,Tsévié,informal,1,7852780.67764956,636521.4508933419,0,0.8052079188642538,0,0.397959167604121,0,0.904040422625826,1,0.1457781659243088,3404679.749509675,0.0,0,0.0,518912.3919396053,0.0,18,0,0,0,0,0.4335635858518259,0,0,0,0,0,0,1,1
ENT_00940,2022_2024,agriculture,Aného,informal,1,12316349.793916842,1119913.4375852498,0,0.8126223850800915,0,0.2492750630716706,0,0.9282860944661068,1,0.1401030400316797,9065541.768444886,0.0,0,0.0,,0.0,30,0,0,0,0,0.7360575105558013,0,0,1,0,0,0,1,1
ENT_00941,2022_2024,agriculture,Sokodé,rsi,9,51949852.152686566,3038853.4946335205,0,0.6638707735018142,0,0.4616586419915736,0,0.5956327811591888,0,0.3709266643890386,34672062.74821212,0.0,0,0.0,989857.6926290424,,2,1,1,0,7,0.6674140793761445,0,0,0,1,0,0,0,0
ENT_00942,2022_2024,commerce,Tsévié,rsi,4,31860084.513693064,2633552.9958076337,0,0.6238753398183398,0,0.7286795112913032,0,0.8655577630723773,0,0.7402326979979037,26978832.54337236,,0,0.0,2167495.1771724266,,0,1,0,0,3,0.8467909911468438,1,0,0,1,0,0,0,0
ENT_00943,2022_2024,agriculture,Atakpamé,rsi,16,75952817.81221561,7736209.473621669,1,0.970086679998219,0,0.8021143139390287,0,0.7467965764269173,0,0.3787949487901715,46747367.98665767,12645239.077530138,1,0.0,,,8,1,0,0,13,0.6154790478245985,0,0,1,1,0,0,0,0
ENT_00944,2022_2024,commerce,Tsévié,informal,1,17031578.23842064,339046.9914473811,0,0.8578622797854516,0,0.6141676209992423,0,0.9143401112288452,1,0.4204693496911607,10589795.39862436,0.0,0,0.0,253468.21972347476,0.0,2,1,0,0,0,0.6217741685697336,0,0,0,0,0,0,0,0
ENT_00945,2022_2024,industrie,Tsévié,rsi,16,94312214.20775256,2563032.821882716,1,0.8933324539529738,0,0.4725085305793279,0,0.917473733864123,0,0.290309656352234,50836893.33012378,,1,,1563533.0364311768,,5,1,1,0,13,0.5390276726844669,1,1,0,1,0,0,0,0
ENT_00946,2022_2024,services,Tsévié,informal,2,12573670.44751512,539107.5974132201,0,0.6970513926671374,0,0.3672863166542582,0,0.901731372817052,1,0.1925441594107524,9739642.082134197,0.0,0,0.0,538083.7436317642,1.0,22,0,0,0,1,0.7746061202088367,0,0,0,0,0,0,1,1
ENT_00947,2022_2024,BTP,Aného,informal,2,24321516.644093413,463625.2022948163,0,0.7680799869733371,0,0.5962573419531895,0,0.8502047443878262,1,0.1696784659030127,14728306.505181374,0.0,0,0.0,379107.6713926166,,3,1,0,0,1,0.6055669439001949,0,0,0,1,0,0,1,1
ENT_00948,2022_2024,transport,Dapaong,informal,3,17370025.696756758,2690941.304538688,0,0.9285425007492104,0,0.6637786640262551,0,0.8069710152136782,1,0.2537347220458684,10743749.622768762,0.0,0,0.0,1828635.525005236,1.0,40,1,1,1,2,0.6185223793177681,0,0,0,0,0,0,1,1
ENT_00949,2022_2024,transport,Aného,rsi,2,42400271.697863415,1126964.0556662406,0,0.7469231418997748,0,0.5096110084662039,0,0.991705429976598,0,0.536125453819987,21777114.892334472,0.0,0,,834248.8182216436,,2,1,0,0,1,0.5136079091076163,0,1,0,1,0,0,0,0
ENT_00950,2022_2024,transport,Atakpamé,informal,1,7346007.37514588,793981.5485038414,0,0.744840281477841,0,0.4475601227780353,0,0.9157642142111396,1,0.2846261055765456,6538030.24200223,0.0,0,,590688.2481766592,,6,1,0,0,0,0.8900113909662928,0,1,0,1,0,0,1,1
ENT_00951,2022_2024,transport,Lomé,rsi,13,45125316.58187538,963496.4614308577,0,0.8540630504071072,0,0.7418737464552801,0,0.8648473152473397,0,0.3578841407722062,33528506.72977397,0.0,0,0.0,625423.8600666915,,15,0,1,0,11,0.7430087868511647,0,0,0,1,0,0,0,0
ENT_00952,2022_2024,industrie,Kara,large,80,1226981358.554643,45024666.37517727,1,0.8137144480289185,1,0.568451418565003,1,0.6972009100445431,0,0.3643306170361292,857670270.3688474,,1,7248773.353029873,34039618.741015464,,9,0,0,1,68,0.6990083951879792,1,0,0,1,0,0,0,0
ENT_00953,2022_2024,transport,Dapaong,informal,4,14621134.710353203,1502401.1024603802,0,0.6696337849635912,0,0.6497199736248214,0,0.885779418761025,1,0.0933340042272896,8531468.96044297,0.0,0,0.0,1161121.5140491996,0.0,91,0,0,0,3,0.5835025207996921,0,0,0,0,0,0,1,1
ENT_00954,2022_2024,transport,Lomé,informal,1,8240828.767986546,1050542.2405141771,0,0.7946936439283049,0,0.7518265484436687,0,0.6650521373774047,1,0.214954497629695,5866573.442608222,0.0,0,0.0,876064.5688625681,0.0,2,1,0,0,0,0.7118911953853863,0,0,0,0,0,0,1,1
ENT_00955,2022_2024,services,Tsévié,rsi,9,63019648.97206423,1457374.0306365062,1,0.5496837264221804,0,0.5421417692512748,0,0.8776721985764301,0,0.2529270123886268,37134711.44490105,,1,0.0,1024815.4388009572,,2,0,0,0,7,0.5892560820413705,1,0,0,1,0,0,0,0
ENT_00956,2022_2024,commerce,Tsévié,rsi,31,78779828.31182122,7602153.089102986,1,0.8426127608959654,0,0.4893717354389638,0,0.8796239735323967,0,0.349561197071457,59525915.99428266,,1,0.0,7690496.321592878,,7,1,1,1,26,0.7555984478497596,1,0,0,1,0,0,0,0
ENT_00957,2022_2024,BTP,Sokodé,informal,1,6075504.385066648,87152.32500507106,0,0.7485676533215826,0,0.4661968001678701,0,0.8177877333577647,1,0.2555215387486478,4902183.31721029,0.0,0,0.0,,0.0,42,0,0,0,0,0.8068767638880592,0,0,1,0,0,0,1,1
ENT_00958,2022_2024,agriculture,Aného,large,356,794965311.5826832,18240906.08928886,1,0.9330879694380462,1,0.5769197461153689,1,0.8950354348546044,0,0.5241204500432929,466735589.0111088,110501681.9119944,1,3929788.563468208,11127064.019822916,,4,1,0,0,302,0.5871144089065883,0,0,0,1,0,0,0,0
ENT_00959,2022_2024,commerce,Tsévié,informal,3,20036874.246790875,2262783.528178632,0,0.9576900663273288,0,0.5066771205790365,0,0.799449925233236,1,0.2444521602607876,13541366.351151315,0.0,0,,,0.0,5,0,0,0,2,0.675822295651734,0,1,1,0,0,0,1,1
ENT_00960,2022_2024,agriculture,Kara,rsi,7,39909039.619346105,5843606.069689972,0,0.8314923419726471,0,0.7176439254475521,0,0.9725177730949492,0,0.1726691605227491,21898584.396666463,0.0,0,0.0,4180184.196856312,,0,1,1,0,5,0.5487123871066799,0,0,0,1,0,0,0,0
ENT_00961,2022_2024,BTP,Aného,informal,5,19107970.66590361,2267384.214551473,0,0.9001499562735996,0,0.644090989596062,0,0.8963585480518874,1,0.3819576904357706,15378497.842252849,0.0,0,0.0,1697619.7778325763,,31,0,0,0,4,0.8048210933092096,0,0,0,1,0,0,0,0
ENT_00962,2022_2024,industrie,Atakpamé,large,234,894190595.8582199,98382207.02022116,1,0.6475649990432,1,0.7000130731203675,1,0.8731483182676852,0,0.3773585123464962,258423911.9304874,,1,,51741116.18434685,,2,1,1,0,198,0.2890031645685774,1,1,0,1,0,0,0,0
ENT_00963,2022_2024,BTP,Atakpamé,large,273,1266572093.89072,102741433.063253,1,0.7766016145343922,1,0.6137520381204571,1,0.8450658900259207,0,0.5614706371180597,1057695611.0140572,192395256.62628207,1,19772939.95534166,55179043.57379853,,6,1,0,1,232,0.8350852005312815,0,0,0,1,0,0,0,0
ENT_00964,2022_2024,restauration,Dapaong,informal,4,25473353.117276445,1323485.9869169835,0,0.9086408312747584,0,0.4079866208463916,0,0.844856775470753,1,0.5489760441090513,15846569.86258277,0.0,0,0.0,927297.0264334538,0.0,24,1,0,0,3,0.6220841751624511,0,0,0,0,0,0,0,0
ENT_00965,2022_2024,BTP,Aného,rsi,7,79805254.19638614,10326659.306539215,1,0.8632624166034045,0,0.7029225761596251,0,0.7594011071629455,0,0.1111324183830048,66309594.69695549,12793206.448960789,1,0.0,7340462.731358132,,2,1,1,1,5,0.8308925942868335,0,0,0,1,0,0,0,0
ENT_00966,2022_2024,industrie,Dapaong,rsi,4,52841303.57337197,4551096.635720273,0,0.6301974644541987,0,0.6622543107775368,0,0.9771058224016272,0,0.3882646428276755,46231834.55552001,0.0,0,0.0,3721001.368040764,,1,1,1,0,3,0.8749185093688221,0,0,0,1,0,0,0,0
ENT_00967,2022_2024,agriculture,Atakpamé,informal,5,13916472.015577482,526391.805944688,0,0.8500424658669119,0,0.533558141593699,0,0.9304390465959133,1,0.5207415781372094,11889285.058694333,0.0,0,0.0,237821.1720879984,,8,0,0,0,4,0.8543318339149457,0,0,0,1,0,0,0,0
ENT_00968,2022_2024,restauration,Dapaong,large,304,649981281.3530203,15457544.57528319,1,0.7775328457172889,1,0.6491819343389527,1,0.6301046007421452,0,0.2159740137802708,504996370.0675854,122580076.77829522,1,3965802.204978245,,,2,1,0,0,258,0.7769398666625752,0,0,1,1,0,0,0,0
ENT_00969,2022_2024,industrie,Tsévié,informal,2,10031241.622640396,351460.9371660014,0,0.7518283309320084,0,0.4591013281125837,0,0.8644860839361568,1,0.5488725626437501,6290319.666050129,0.0,0,,,,1,1,0,0,1,0.6270728891479345,0,1,1,1,0,0,0,0
ENT_00970,2022_2024,commerce,Sokodé,informal,1,11398643.835005203,690939.6207949447,0,0.6801767147077249,0,0.7198884201693114,0,0.7520118829755988,1,0.2697875665493351,9773467.037636643,0.0,0,0.0,364274.4548220164,0.0,24,1,1,0,0,0.8574236706670624,0,0,0,0,0,0,1,1
ENT_00971,2022_2024,industrie,Atakpamé,large,108,794647286.6483929,39469747.58782744,1,0.9504935126988648,1,0.8177311097422949,1,0.9690342351173422,0,0.1623987400611516,576918818.2154411,,1,9495699.574543174,30389253.95277326,,0,1,0,0,91,0.7260061512935235,1,0,0,1,0,0,0,0
ENT_00972,2022_2024,commerce,Dapaong,informal,1,6640455.055465873,695579.3953548978,0,0.700363009630266,0,0.5916658360771491,0,0.918050993974415,1,0.2826608038142774,3603035.996728527,0.0,0,0.0,487402.6209003573,,34,1,1,0,0,0.5425887181877401,0,0,0,1,0,0,1,1
ENT_00973,2022_2024,agriculture,Sokodé,rsi,6,43612780.48011901,1213756.0539880996,0,0.7565579204236688,0,0.6055241302441786,0,0.7567125841074936,0,0.2540174208026213,28559891.735028982,,0,0.0,,,2,0,0,0,5,0.6548514316359186,1,0,1,1,0,0,0,0
ENT_00974,2022_2024,BTP,Tsévié,informal,2,17232274.31121236,1363458.5543915308,0,0.7828373881774877,0,0.4714277597879612,0,0.9542562891231507,1,0.2716247699045718,12723172.568440633,0.0,0,0.0,,0.0,29,0,0,0,1,0.7383339156899427,0,0,1,0,0,0,1,1
ENT_00975,2022_2024,agriculture,Lomé,informal,3,12999684.292000894,135737.08237795654,0,0.865347456756401,0,0.8465201902600158,0,0.9430010700227308,1,0.4602611218098248,8529108.360587295,0.0,0,0.0,,0.0,4,0,0,0,2,0.6561011920755274,0,0,1,0,0,0,0,0
ENT_00976,2022_2024,commerce,Lomé,informal,1,5674771.266556537,244026.517548809,0,0.5904268517125872,0,0.4992420426240784,0,0.9756020178745264,1,0.1126107090130964,4132849.9996174206,,0,,181467.5548011736,0.0,32,1,0,0,0,0.728284860391429,1,1,0,0,0,0,1,1
ENT_00977,2022_2024,industrie,Kara,large,159,362789414.3308566,45763897.53789741,1,0.7400151045446338,1,0.5571164562325874,1,0.8314181609594659,0,0.3713758230128053,232771125.01191843,55150582.0012069,1,6701171.617138844,46049705.56621783,,10,1,0,0,135,0.6416149860415603,0,0,0,1,0,0,0,0
ENT_00978,2022_2024,services,Dapaong,rsi,12,75820438.8820317,2840979.38988119,1,0.8804208675920517,0,0.6005972953086294,0,0.8488918279776289,0,0.1903168647231889,70710120.7491271,13244236.44622246,1,0.0,2196682.7949015847,,4,1,0,0,10,0.9325997289351532,0,0,0,1,0,0,0,0
ENT_00979,2022_2024,industrie,Lomé,rsi,12,58023021.36928868,5713312.427602277,0,0.6760688743884159,0,0.4394460793388008,0,0.9318992934178996,0,0.1197666499101469,55788070.50274828,0.0,0,0.0,4075456.588094455,,7,1,1,0,10,0.961481653078422,0,0,0,1,0,0,0,0
ENT_00980,2022_2024,commerce,Kara,informal,5,18979980.26124262,353130.7547984705,0,0.8792285742655496,0,0.6236247720884169,0,0.877048455749774,1,0.2946392080831223,12897268.555092918,0.0,0,0.0,289879.8317351626,0.0,14,0,0,1,4,0.6795195978906952,0,0,0,0,0,0,1,1
ENT_00981,2022_2024,industrie,Sokodé,informal,6,19855471.091266725,758785.3025317031,0,0.8139367518007602,0,0.789935563134149,0,0.9396130010092624,1,0.4375970717007245,12501634.58078526,0.0,0,0.0,610672.1751814925,0.0,33,1,0,0,5,0.6296317283695175,0,0,0,0,0,0,0,0
ENT_00982,2022_2024,industrie,Aného,informal,3,29795891.71073615,2123644.425054651,0,0.7394272842444113,0,0.4573271304472766,0,0.790436658705849,1,0.1364299109094228,28973717.17609312,0.0,0,,,0.0,25,1,0,0,2,0.9724064464113088,0,1,1,0,0,0,1,1
ENT_00983,2022_2024,commerce,Tsévié,informal,2,11004164.884618878,1216963.2735206352,0,0.6015708076795009,0,0.5175332105683584,0,0.9210865935875782,1,0.3945045055535343,8970772.019339085,0.0,0,0.0,1006680.438917954,1.0,27,1,0,0,1,0.8152160671345466,0,0,0,0,0,0,0,0
ENT_00984,2022_2024,restauration,Aného,large,301,1402451682.118575,97663296.51863956,1,0.8887351904481819,1,0.5567054782359898,1,0.9202523530618378,0,0.1539531856534235,996964430.4006348,247505912.6304266,1,17927335.87265693,77959103.72424397,,7,1,1,0,255,0.7108725691673012,0,0,0,1,0,0,0,0
ENT_00985,2022_2024,restauration,Kara,informal,1,5631857.763916343,446385.3434155195,0,0.8757919506443415,0,0.4200480677006919,0,0.8108207112972612,1,0.3603314216035976,3429884.8333358318,0.0,0,,,1.0,2,1,1,0,0,0.6090148183981693,0,1,1,0,0,0,0,0
ENT_00986,2022_2024,industrie,Dapaong,informal,2,10155709.566529576,289054.0473579678,0,0.8812146272143895,0,0.4557523283821211,0,0.9182346527434714,1,0.3510616721492839,7133529.398171457,0.0,0,0.0,,0.0,0,1,0,1,1,0.7024156560839045,0,0,1,0,0,0,0,0
ENT_00987,2022_2024,industrie,Kara,informal,6,13919685.324543929,979500.7920960544,0,0.7209411783314252,0,0.4859420729338525,0,0.7328124164506645,1,0.2718327385353007,5794267.440717916,,0,,810782.2587202033,,32,1,1,1,5,0.4162642549469963,1,1,0,1,0,0,1,1
ENT_00988,2022_2024,BTP,Kara,informal,1,12080899.69525565,869181.471160935,0,0.6049807423631473,0,0.747698178569247,0,0.8550357110949,1,0.3463413453856979,8239515.15076736,0.0,0,0.0,439513.5800857586,0.0,6,1,1,0,0,0.6820282726131018,0,0,0,0,0,0,0,0
ENT_00989,2022_2024,services,Atakpamé,informal,1,6474986.565586333,356934.5011945168,0,0.6614182297627562,0,0.5760521915235965,0,0.8855535143276817,1,0.0819274071661064,4863360.882838191,0.0,0,0.0,291210.8236818714,0.0,20,0,0,0,0,0.7510997642352323,0,0,0,0,0,0,1,1
ENT_00990,2022_2024,commerce,Aného,large,134,1015625373.627854,127959592.95459203,1,0.7521052593112001,1,0.5197140719257813,1,0.9756038248228484,0,0.0978786797103493,835064950.1213788,145073443.7925814,1,18463241.36859509,,,1,1,0,0,113,0.8222174945654357,0,0,1,1,0,0,0,0
ENT_00991,2022_2024,industrie,Aného,informal,1,5637730.740073774,165356.41745718964,0,0.4854961310549698,0,0.5169344431995951,0,0.9455969098751096,1,0.1204449096630384,4207149.542074447,,0,0.0,78360.07760843876,0.0,36,0,0,0,0,0.746248754338238,1,0,0,0,0,0,1,1
ENT_00992,2022_2024,industrie,Sokodé,informal,2,9451290.514005195,151495.00508045853,0,0.8633076688345278,0,0.8608853294566066,0,0.839845758511449,1,0.2467704582869097,7037395.818638269,,0,0.0,108084.08638737974,0.0,5,1,1,0,1,0.7445962864235368,1,0,0,0,0,0,1,1
ENT_00993,2022_2024,commerce,Kara,informal,3,22420911.760624256,1738045.858641831,0,0.7554942881379361,0,0.6982902399362843,0,0.8209734301654632,1,0.5193841152857464,13299753.564778514,,0,0.0,1107253.0319702756,,0,1,0,0,2,0.5931852239896694,1,0,0,1,0,0,0,0
ENT_00994,2022_2024,BTP,Atakpamé,large,196,594626597.768809,60167862.49769508,1,0.7506946968068958,1,0.6660603083127787,1,0.8735991373829494,0,0.3188775298852536,284444662.7266153,77736655.97686066,1,,,,2,1,1,1,166,0.4783584585585717,0,1,1,1,0,0,0,0
