enterprise_id,period,sector,region,ca_segment,n_employes,gt_ca_reel,gt_benefice_reel,gt_tva_active,gt_tva_compliance,gt_tva_due,gt_is_active,gt_is_compliance,gt_is_due,gt_tpu_active,gt_tpu_compliance,gt_irpp_susp_active,obs_ca_declare,obs_tva_declaree,obs_tva_assujetti_declare,obs_is_declare,obs_benefice_declare,obs_retard_paiement_jours,obs_has_compte_bancaire,obs_utilise_facturation_electronique,obs_a_ete_audite,obs_n_employes_declare,obs_ratio_sous_declaration,obs_tva_missing,obs_is_missing,obs_benefice_missing,label_tva_non_conforme,label_is_non_conforme,label_any_non_conforme
ENT_01016,2025,restauration,Atakpamé,informal,12,26216753,7833425,0,0.7652,0,0,0.6929,0,1,0.7253,0,18469492,0.0,False,0.0,0.0,8,True,True,False,10,0.7045,False,False,False,0,0,0
ENT_01017,2025,agriculture,Atakpamé,informal,55,4375520,2874363,0,0.1083,0,0,0.6077,0,1,0.0524,0,2268527,,False,0.0,,12,False,False,False,54,0.5185,True,False,True,0,0,1
ENT_01018,2025,agriculture,Lomé,informal,9,13518935,1588097,0,0.3608,0,0,0.8242,0,1,0.026,0,10435107,0.0,False,,0.0,36,True,False,False,9,0.7719,False,True,False,0,0,1
ENT_01019,2025,industrie,Dapaong,informal,5,7185565,3207272,0,0.9759,0,0,0.5858,0,1,0.3221,0,5281580,0.0,False,0.0,0.0,63,False,False,False,4,0.735,False,False,False,0,0,0
ENT_01020,2025,BTP,Kpalimé,rsi,26,65110471,17552461,0,0.8945,0,0,0.5809,0,0,0.5315,0,53496692,0.0,False,,0.0,1,True,True,False,23,0.8216,False,True,False,0,0,0
ENT_01021,2025,transport,Tsévié,informal,63,7431172,442435,0,0.9729,0,0,0.5536,0,1,0.3719,0,5257418,,False,0.0,0.0,1,False,True,False,52,0.7075,True,False,False,0,0,0
ENT_01022,2025,transport,Lomé,informal,28,29900000,17852745,0,0.8569,0,0,0.7654,0,1,0.1675,0,24156974,,False,0.0,,2,False,True,False,17,0.8079,True,False,True,0,0,1
ENT_01023,2025,transport,Kara,informal,4,5733380,741185,0,0.972,0,0,0.7913,0,1,0.4159,0,2621807,0.0,False,0.0,0.0,2,True,False,False,3,0.4573,False,False,False,0,0,0
ENT_01024,2025,transport,Atakpamé,informal,20,2548171,315837,0,0.9397,0,0,0.8061,0,1,0.1198,0,1636199,0.0,False,0.0,0.0,21,False,True,False,16,0.6421,False,False,False,0,0,1
ENT_01025,2025,BTP,Kpalimé,informal,3,2556327,1293968,0,0.9086,0,0,0.8255,0,1,0.929,0,1534176,0.0,False,0.0,0.0,4,False,False,False,2,0.6001,False,False,False,0,0,0
ENT_01026,2025,industrie,Sokodé,rsi,27,99900000,14133254,0,0.896,0,0,0.7548,0,0,0.5771,0,64118102,0.0,False,0.0,0.0,0,False,True,False,21,0.6418,False,False,False,0,0,0
ENT_01027,2025,transport,Atakpamé,informal,24,6524280,1230781,0,0.9552,0,0,0.8399,0,1,0.7365,0,4715878,0.0,False,0.0,0.0,21,True,True,False,24,0.7228,False,False,False,0,0,0
ENT_01028,2025,industrie,Kara,reel,5,256166667,144767230,1,0.7908,46110000,1,0.5485,41982497,0,0.8345,0,144945193,25628676.0,True,18896042.0,,11,False,False,False,3,0.5658,False,False,True,0,0,0
ENT_01029,2025,commerce,Tsévié,rsi,12,82377225,27650397,0,0.99,0,0,0.3307,0,0,0.2998,0,75272386,0.0,False,0.0,,9,True,False,True,9,0.9138,False,False,True,0,0,0
ENT_01030,2025,industrie,Kpalimé,rsi,38,69976634,5275548,0,0.8093,0,0,0.4958,0,0,0.5184,0,53646208,0.0,False,0.0,0.0,19,True,False,True,25,0.7666,False,False,False,0,0,0
ENT_01031,2025,agriculture,Tsévié,rsi,29,30000000,11407849,0,0.3534,0,0,0.6022,0,0,0.197,0,27029260,0.0,False,0.0,0.0,17,True,True,False,23,0.901,False,False,False,0,0,0
ENT_01032,2025,commerce,Kara,reel,2,504292489,97533787,1,0.9457,90772648,1,0.6261,28284798,0,0.5699,0,321560610,,True,17744476.0,61187847.0,1,True,True,False,1,0.6376,True,False,False,0,0,0
ENT_01033,2025,transport,Sokodé,rsi,8,41517974,19179544,0,0.9343,0,0,0.414,0,0,0.2819,0,33790859,0.0,False,,0.0,4,True,False,False,7,0.8139,False,True,False,0,0,0
ENT_01034,2025,BTP,Dapaong,rsi,12,45430362,15839010,0,0.8121,0,0,0.4318,0,0,0.5721,0,32719421,0.0,False,0.0,,3,False,False,False,11,0.7202,False,False,True,0,0,0
ENT_01035,2025,commerce,Lomé,informal,10,10632364,5101886,0,0.2993,0,0,0.7082,0,1,0.4787,0,5407698,0.0,False,0.0,0.0,2,False,False,False,7,0.5086,False,False,False,0,0,0
ENT_01036,2025,restauration,Atakpamé,informal,7,11133130,266495,0,0.5704,0,0,0.8583,0,1,0.2723,0,8651489,,False,0.0,0.0,18,True,False,False,6,0.7771,True,False,False,0,0,1
ENT_01037,2025,services,Kara,rsi,33,48394613,4975143,0,0.5598,0,0,0.6003,0,0,0.5959,0,25960704,0.0,False,0.0,0.0,2,True,False,False,18,0.5364,False,False,False,0,0,0
ENT_01038,2025,BTP,Kpalimé,rsi,11,42311163,2816360,0,0.9878,0,0,0.5996,0,0,0.5029,0,29601719,0.0,False,0.0,,0,True,False,False,9,0.6996,False,False,True,0,0,0
ENT_01039,2025,BTP,Atakpamé,rsi,15,76706737,30698309,0,0.7982,0,0,0.2222,0,0,0.9013,0,73194062,0.0,False,,0.0,24,True,True,False,7,0.9542,False,True,False,0,0,0
ENT_01040,2025,transport,Atakpamé,rsi,23,39435670,3958049,0,0.6009,0,0,0.6802,0,0,0.4828,0,28867609,,False,0.0,0.0,5,True,True,False,15,0.732,True,False,False,0,0,0
ENT_01041,2025,services,Atakpamé,informal,25,12334465,214970,0,0.8433,0,0,0.6445,0,1,0.0661,0,11653785,,False,,0.0,52,True,True,False,26,0.9448,True,True,False,0,0,1
ENT_01042,2025,industrie,Kpalimé,rsi,52,61658062,16031655,0,0.8499,0,0,0.7274,0,0,0.5111,0,49989828,0.0,False,0.0,,15,False,True,True,51,0.8108,False,False,True,0,0,0
ENT_01043,2025,services,Lomé,rsi,23,72677940,16481255,0,0.8879,0,0,0.9278,0,0,0.6418,0,46030209,0.0,False,0.0,0.0,3,True,False,False,23,0.6333,False,False,False,0,0,0
ENT_01044,2025,commerce,Kara,informal,11,29900000,14361438,0,0.3421,0,0,0.8826,0,1,0.309,0,25182522,0.0,False,0.0,,6,True,False,True,8,0.8422,False,False,True,0,0,0
ENT_01045,2025,restauration,Atakpamé,reel,4,847314275,292436682,1,0.8822,152516570,1,0.814,84806638,0,0.0724,0,632735941,115251983.0,True,62074279.0,214049239.0,6,True,False,False,3,0.7468,False,False,False,0,0,0
ENT_01046,2025,BTP,Dapaong,rsi,7,42906603,8498326,0,0.6364,0,0,0.4466,0,0,0.7842,0,26246179,0.0,False,,0.0,8,False,False,False,6,0.6117,False,True,False,0,0,0
ENT_01047,2025,commerce,Dapaong,rsi,31,33590316,11828432,0,0.5832,0,0,0.6434,0,0,0.6955,0,19553897,,False,0.0,0.0,6,False,False,False,29,0.5821,True,False,False,0,0,0
ENT_01048,2025,services,Kpalimé,rsi,65,41743795,12892335,0,0.7711,0,0,0.7811,0,0,0.2316,0,29690427,0.0,False,,0.0,7,True,False,False,56,0.7113,False,True,False,0,0,0
ENT_01049,2025,agriculture,Sokodé,informal,2,5777597,1175668,0,0.3655,0,0,0.8688,0,1,0.5986,0,3549350,0.0,False,0.0,0.0,31,False,False,False,1,0.6143,False,False,False,0,0,0
ENT_01050,2025,restauration,Kpalimé,rsi,10,43486254,18187675,0,0.7924,0,0,0.5781,0,0,0.2677,0,32620723,0.0,False,0.0,0.0,1,False,True,False,8,0.7501,False,False,False,0,0,0
ENT_01051,2025,restauration,Atakpamé,informal,12,6895653,898048,0,0.776,0,0,0.5046,0,1,0.9498,0,5566353,0.0,False,0.0,0.0,16,True,False,True,10,0.8072,False,False,False,0,0,0
ENT_01052,2025,industrie,Atakpamé,informal,6,18814662,4472546,0,0.9086,0,0,0.9166,0,1,0.3943,0,9529099,0.0,False,0.0,0.0,0,False,False,False,3,0.5065,False,False,False,0,0,0
ENT_01053,2025,services,Tsévié,rsi,153,85972532,36655694,0,0.8516,0,0,0.874,0,0,0.5298,0,53058429,0.0,False,0.0,0.0,6,False,False,False,127,0.6172,False,False,False,0,0,0
ENT_01054,2025,agriculture,Kara,reel,12,206558558,36465611,1,0.4522,37180540,1,0.7777,10575027,0,0.3552,0,143154921,0.0,False,4557626.0,15715950.0,2,False,False,False,3,0.693,False,False,False,1,0,1
ENT_01055,2025,BTP,Kara,informal,6,24119483,7511849,0,0.9178,0,0,0.5478,0,1,0.6805,0,14322893,0.0,False,0.0,0.0,22,False,True,False,3,0.5938,False,False,False,0,0,0
ENT_01056,2025,agriculture,Kpalimé,rsi,11,56042270,27673589,0,0.2739,0,0,0.7828,0,0,0.0791,0,44173758,,False,0.0,0.0,2,True,False,False,9,0.7882,True,False,False,0,0,0
ENT_01057,2025,industrie,Tsévié,informal,27,15286265,5757787,0,0.961,0,0,0.7888,0,1,0.3328,0,9032073,0.0,False,0.0,0.0,9,False,False,False,22,0.5909,False,False,False,0,0,0
ENT_01058,2025,BTP,Atakpamé,informal,49,11989662,3255426,0,0.9894,0,0,0.7708,0,1,0.3481,0,8662895,0.0,False,0.0,0.0,2,False,False,False,39,0.7225,False,False,False,0,0,0
ENT_01059,2025,agriculture,Lomé,informal,42,15380857,11582972,0,0.4992,0,0,0.8918,0,1,0.5775,0,13784161,0.0,False,,0.0,17,True,True,False,38,0.8962,False,True,False,0,0,0
ENT_01060,2025,transport,Tsévié,informal,4,8511906,904910,0,0.8783,0,0,0.6597,0,1,0.1838,0,7120752,0.0,False,0.0,0.0,15,False,False,False,4,0.8366,False,False,False,0,0,1
ENT_01061,2025,commerce,Tsévié,informal,30,13367060,4905438,0,0.419,0,0,0.8135,0,1,0.2409,0,7440518,0.0,False,0.0,0.0,9,True,False,False,20,0.5566,False,False,False,0,0,1
ENT_01062,2025,transport,Kpalimé,informal,5,29900000,2948983,0,0.9471,0,0,0.8811,0,1,0.3007,0,18233145,0.0,False,0.0,0.0,6,False,False,False,2,0.6098,False,False,False,0,0,0
ENT_01063,2025,services,Tsévié,informal,19,10167468,2297011,0,0.9726,0,0,0.7715,0,1,0.125,0,8713151,0.0,False,0.0,0.0,9,False,False,False,14,0.857,False,False,False,0,0,1
ENT_01064,2025,industrie,Lomé,informal,1,5000380,1588616,0,0.8522,0,0,0.5399,0,1,0.1804,0,4116777,0.0,False,0.0,0.0,2,False,False,False,1,0.8233,False,False,False,0,0,1
ENT_01065,2025,industrie,Kara,reel,29,417559909,107758717,1,0.5936,75160784,1,0.1487,31250028,0,0.1031,0,340789319,0.0,False,0.0,,23,False,False,False,30,0.8161,False,False,True,0,1,1
ENT_01066,2025,BTP,Lomé,rsi,3,99900000,32869045,0,0.9037,0,0,0.5006,0,0,0.5479,0,76992529,0.0,False,0.0,0.0,1,True,False,False,2,0.7707,False,False,False,0,0,0
ENT_01067,2025,services,Kpalimé,informal,18,22521542,3769168,0,0.8577,0,0,0.7106,0,1,0.3372,0,14352855,0.0,False,0.0,0.0,1,False,True,False,16,0.6373,False,False,False,0,0,0
ENT_01068,2025,services,Kpalimé,informal,8,17465596,2573759,0,0.8747,0,0,0.6263,0,1,0.6328,0,14773847,0.0,False,,0.0,5,True,False,False,6,0.8459,False,True,False,0,0,0
ENT_01069,2025,transport,Tsévié,informal,28,10173907,1018189,0,0.8707,0,0,0.518,0,1,0.2501,0,9046869,0.0,False,0.0,0.0,4,False,False,False,35,0.8892,False,False,False,0,0,1
ENT_01070,2025,BTP,Tsévié,informal,1,8621151,2062583,0,0.8109,0,0,0.6369,0,1,0.2201,0,6498299,0.0,False,0.0,0.0,16,False,True,False,1,0.7538,False,False,False,0,0,1
ENT_01071,2025,services,Lomé,reel,40,917101239,231606685,1,0.9076,165078223,1,0.5163,67165939,0,0.2537,0,498519644,0.0,False,0.0,,7,False,True,False,36,0.5436,False,False,True,0,0,0
ENT_01072,2025,commerce,Sokodé,rsi,18,51600919,12268611,0,0.7092,0,0,0.7226,0,0,0.1455,0,21581721,,False,0.0,0.0,21,False,False,False,11,0.4182,True,False,False,0,0,0
ENT_01073,2025,restauration,Lomé,informal,1,29900000,13235872,0,0.6807,0,0,0.7409,0,1,0.3103,0,17223004,0.0,False,0.0,0.0,12,False,False,False,1,0.576,False,False,False,0,0,0
ENT_01074,2025,restauration,Tsévié,rsi,5,51603302,18500432,0,0.6918,0,0,0.7833,0,0,0.367,0,29893443,0.0,False,0.0,0.0,5,False,False,False,3,0.5793,False,False,False,0,0,0
ENT_01075,2025,services,Dapaong,reel,8,195409102,104823951,1,0.9392,35173638,1,0.7137,30398946,0,0.3867,0,70628054,13259403.0,True,0.0,0.0,2,True,True,False,8,0.3614,False,False,False,0,0,0
ENT_01076,2025,commerce,Sokodé,rsi,10,41447464,12542953,0,0.5991,0,0,0.6023,0,0,0.1351,0,33541328,0.0,False,,0.0,1,False,False,False,8,0.8092,False,True,False,0,0,0
ENT_01077,2025,services,Tsévié,informal,10,5762401,2617439,0,0.99,0,0,0.7349,0,1,0.3316,0,4929821,0.0,False,0.0,0.0,2,True,True,False,9,0.8555,False,False,False,0,0,0
ENT_01078,2025,industrie,Sokodé,reel,16,327273424,26047473,1,0.7974,58909216,1,0.7767,7553767,0,0.2438,0,263941135,47334943.0,True,5747553.0,19819147.0,2,False,True,False,12,0.8065,False,False,False,0,0,0
ENT_01079,2025,commerce,Dapaong,informal,7,12707541,2713900,0,0.3751,0,0,0.3811,0,1,0.112,0,8872352,0.0,False,,0.0,0,False,False,False,4,0.6982,False,True,False,0,0,1
ENT_01080,2025,restauration,Sokodé,reel,57,273736264,35955821,1,0.9563,49272528,1,0.5787,10427188,0,0.3741,0,240458829,43559710.0,True,6022327.0,20766645.0,1,False,True,False,36,0.8784,False,False,False,0,0,0
ENT_01081,2025,services,Tsévié,rsi,4,99900000,32387765,0,0.7767,0,0,0.5915,0,0,0.3587,0,71315231,0.0,False,,,2,False,False,False,4,0.7139,False,True,True,0,0,0
ENT_01082,2025,restauration,Sokodé,reel,5,108000641,10248518,1,0.915,19440115,1,0.6469,2972070,0,0.1835,0,48613584,9135321.0,True,,7495667.0,0,True,False,False,2,0.4501,False,True,False,0,0,0
ENT_01083,2025,services,Kara,informal,80,5545490,1934439,0,0.9851,0,0,0.852,0,1,0.3689,0,4048968,0.0,False,0.0,0.0,16,False,False,False,91,0.7301,False,False,False,0,0,0
ENT_01084,2025,BTP,Kara,reel,4,454992135,132647589,1,0.7682,81898584,1,0.6134,38467801,0,0.311,0,399562643,72899505.0,True,0.0,0.0,9,True,True,False,4,0.8782,False,False,False,0,0,0
ENT_01085,2025,restauration,Sokodé,rsi,5,60557302,8988597,0,0.0678,0,0,0.6969,0,0,0.2887,0,40443708,0.0,False,0.0,,3,False,False,False,5,0.6679,False,False,True,0,0,0
ENT_01086,2025,agriculture,Kara,informal,5,29900000,8863625,0,0.2084,0,0,0.7967,0,1,0.4766,0,14289526,0.0,False,0.0,0.0,8,False,False,False,3,0.4779,False,False,False,0,0,0
ENT_01087,2025,BTP,Tsévié,informal,23,15105530,3169123,0,0.8357,0,0,0.8587,0,1,0.137,0,5983710,0.0,False,0.0,,18,False,False,False,16,0.3961,False,False,True,0,0,1
ENT_01088,2025,commerce,Lomé,rsi,19,75751070,19381075,0,0.6088,0,0,0.5607,0,0,0.067,0,36780121,,False,0.0,0.0,3,False,True,False,13,0.4855,True,False,False,0,0,0
ENT_01089,2025,BTP,Lomé,rsi,2,55729701,27095996,0,0.9694,0,0,0.4784,0,0,0.5623,0,48388608,0.0,False,0.0,,9,False,True,False,2,0.8683,False,False,True,0,0,0
ENT_01090,2025,agriculture,Atakpamé,informal,14,4743718,1949351,0,0.4549,0,0,0.9562,0,1,0.046,0,3394469,0.0,False,,0.0,8,False,False,False,11,0.7156,False,True,False,0,0,1
ENT_01091,2025,commerce,Dapaong,rsi,14,42702272,4586038,0,0.8158,0,0,0.7569,0,0,0.33,0,30605205,,False,0.0,0.0,18,True,False,False,9,0.7167,True,False,False,0,0,0
ENT_01092,2025,agriculture,Atakpamé,informal,23,9906759,1963662,0,0.4657,0,0,0.5244,0,1,0.4883,0,7664753,0.0,False,0.0,0.0,26,True,False,False,20,0.7737,False,False,False,0,0,0
ENT_01093,2025,commerce,Sokodé,informal,4,10720622,5895825,0,0.4293,0,0,0.6738,0,1,0.0255,0,9498844,0.0,False,,0.0,61,True,False,False,2,0.886,False,True,False,0,0,1
ENT_01094,2025,commerce,Atakpamé,informal,114,4704187,1516703,0,0.4813,0,0,0.755,0,1,0.723,0,3866460,0.0,False,0.0,0.0,8,False,False,False,105,0.8219,False,False,False,0,0,0
ENT_01095,2025,agriculture,Sokodé,reel,5,509856816,277433016,1,0.1626,91774227,1,0.7831,80455575,0,0.0784,0,344641631,0.0,False,0.0,0.0,13,False,False,False,3,0.676,False,False,False,1,0,1
ENT_01096,2025,restauration,Lomé,informal,10,6516368,1805543,0,0.4989,0,0,0.6068,0,1,0.2911,0,4291189,0.0,False,0.0,0.0,1,True,False,False,7,0.6585,False,False,False,0,0,1
ENT_01097,2025,restauration,Tsévié,informal,6,12299653,4448565,0,0.2531,0,0,0.8942,0,1,0.785,0,6852588,0.0,False,0.0,0.0,0,True,True,False,4,0.5571,False,False,False,0,0,0
ENT_01098,2025,transport,Dapaong,informal,5,15316179,9651494,0,0.7958,0,0,0.6719,0,1,0.5443,0,6417053,0.0,False,0.0,0.0,7,True,True,False,2,0.419,False,False,False,0,0,0
ENT_01099,2025,services,Atakpamé,informal,6,4497742,1779457,0,0.8622,0,0,0.8283,0,1,0.501,0,2270482,,False,0.0,0.0,1,True,False,True,4,0.5048,True,False,False,0,0,0
ENT_01100,2025,restauration,Dapaong,informal,1,8622310,4769550,0,0.674,0,0,0.7632,0,1,0.1233,0,6755846,0.0,False,0.0,,24,True,False,False,1,0.7835,False,False,True,0,0,1
ENT_01101,2025,agriculture,Lomé,informal,5,8522796,2144918,0,0.5761,0,0,0.3282,0,1,0.1206,0,6674080,0.0,False,0.0,0.0,0,False,False,False,5,0.7831,False,False,False,0,0,1
ENT_01102,2025,commerce,Dapaong,rsi,12,46465562,21350699,0,0.4375,0,0,0.7658,0,0,0.4139,0,38867681,0.0,False,0.0,,14,True,False,False,11,0.8365,False,False,True,0,0,0
ENT_01103,2025,restauration,Kpalimé,informal,7,10610759,2409937,0,0.7274,0,0,0.8801,0,1,0.4186,0,9270895,0.0,False,0.0,0.0,23,True,False,False,6,0.8737,False,False,False,0,0,0
ENT_01104,2025,services,Kara,rsi,108,82416825,33723461,0,0.9354,0,0,0.6344,0,0,0.6688,0,63747072,0.0,False,0.0,0.0,5,True,False,False,111,0.7735,False,False,False,0,0,0
ENT_01105,2025,BTP,Kpalimé,rsi,1,68609705,23353181,0,0.99,0,0,0.8243,0,0,0.2053,0,38370735,0.0,False,,0.0,1,True,False,False,1,0.5593,False,True,False,0,0,0
ENT_01106,2025,restauration,Kara,informal,41,29900000,7758618,0,0.7208,0,0,0.7805,0,1,0.5391,0,27375458,0.0,False,,0.0,27,False,True,False,39,0.9156,False,True,False,0,0,0
ENT_01107,2025,restauration,Sokodé,reel,11,184587876,23303173,1,0.9586,33225818,1,0.4667,6757920,0,0.198,0,129861736,24006502.0,True,,0.0,2,True,True,False,8,0.7035,False,True,False,0,1,1
ENT_01108,2025,industrie,Kara,informal,1,4350791,1080607,0,0.7852,0,0,0.5552,0,1,0.0351,0,3319571,,False,,,19,True,False,False,1,0.763,True,True,True,0,0,1
ENT_01109,2025,restauration,Kara,informal,1,6500896,832201,0,0.6951,0,0,0.5069,0,1,0.3458,0,5034280,0.0,False,,,4,True,True,False,1,0.7744,False,True,True,0,0,0
ENT_01110,2025,transport,Atakpamé,informal,2,10037495,3661990,0,0.9649,0,0,0.4105,0,1,0.6293,0,7798754,0.0,False,0.0,,5,True,False,False,1,0.777,False,False,True,0,0,0
ENT_01111,2025,industrie,Sokodé,informal,7,5609106,2047560,0,0.7758,0,0,0.704,0,1,0.4605,0,2729171,0.0,False,0.0,0.0,1,False,False,False,5,0.4866,False,False,False,0,0,0
ENT_01112,2025,industrie,Kpalimé,reel,1,137868194,40753405,1,0.7524,24816275,1,0.5863,11818487,0,0.6749,0,68827233,11985389.0,True,,,17,False,False,False,1,0.4992,False,True,True,0,0,0
ENT_01113,2025,services,Atakpamé,rsi,47,32354412,12264307,0,0.8334,0,0,0.7104,0,0,0.5005,0,16561151,,False,0.0,0.0,9,False,False,False,47,0.5119,True,False,False,0,0,0
ENT_01114,2025,commerce,Atakpamé,informal,1,29900000,12475010,0,0.5205,0,0,0.7529,0,1,0.3469,0,25347017,,False,0.0,0.0,24,True,True,False,1,0.8477,True,False,False,0,0,0
ENT_01115,2025,agriculture,Kpalimé,rsi,21,93699079,25741999,0,0.4681,0,0,0.8929,0,0,0.228,0,53473057,0.0,False,0.0,0.0,4,False,False,False,19,0.5707,False,False,False,0,0,0
ENT_01116,2025,agriculture,Atakpamé,informal,5,6079082,2615133,0,0.5114,0,0,0.8764,0,1,0.1624,0,4751001,,False,0.0,0.0,5,True,False,False,3,0.7815,True,False,False,0,0,1
ENT_01117,2025,transport,Kara,rsi,4,30000000,10842401,0,0.9611,0,0,0.7272,0,0,0.1975,0,20195375,0.0,False,,,3,False,False,False,4,0.6732,False,True,True,0,0,0
ENT_01118,2025,industrie,Sokodé,rsi,41,66203876,17115139,0,0.8536,0,0,0.7758,0,0,0.251,0,55015366,0.0,False,0.0,,8,True,False,False,48,0.831,False,False,True,0,0,0
ENT_01119,2025,commerce,Sokodé,informal,25,16218008,1747461,0,0.7851,0,0,0.7727,0,1,0.0218,0,10723736,0.0,False,,0.0,92,True,False,False,22,0.6612,False,True,False,0,0,1
ENT_01120,2025,restauration,Atakpamé,rsi,47,64635545,5139838,0,0.8021,0,0,0.4162,0,0,0.2563,0,39923982,0.0,False,0.0,0.0,4,False,False,True,32,0.6177,False,False,False,0,0,0
ENT_01121,2025,industrie,Dapaong,informal,4,13719497,1735411,0,0.8124,0,0,0.6928,0,1,0.6397,0,11125013,0.0,False,0.0,0.0,2,False,False,False,3,0.8109,False,False,False,0,0,0
ENT_01122,2025,BTP,Kara,rsi,65,61078142,13707525,0,0.9439,0,0,0.416,0,0,0.4981,0,51996351,0.0,False,0.0,0.0,5,True,True,False,57,0.8513,False,False,False,0,0,0
ENT_01123,2025,services,Dapaong,informal,10,2293783,799213,0,0.8917,0,0,0.4259,0,1,0.5174,0,1732694,0.0,False,0.0,,10,False,False,True,10,0.7554,False,False,True,0,0,0
ENT_01124,2025,industrie,Sokodé,rsi,6,62733494,23471060,0,0.8217,0,0,0.3897,0,0,0.4064,0,52587055,0.0,False,,,17,True,False,False,5,0.8383,False,True,True,0,0,0
ENT_01125,2025,restauration,Kpalimé,informal,6,4590507,781439,0,0.6698,0,0,0.6382,0,1,0.8776,0,4297480,0.0,False,0.0,0.0,3,False,True,False,4,0.9362,False,False,False,0,0,0
ENT_01126,2025,transport,Lomé,rsi,7,58462395,23322472,0,0.8106,0,0,0.2573,0,0,0.7382,0,37653651,0.0,False,0.0,0.0,0,False,False,False,5,0.6441,False,False,False,0,0,0
ENT_01127,2025,commerce,Tsévié,informal,25,4481549,1692745,0,0.4076,0,0,0.3369,0,1,0.3296,0,3339014,,False,0.0,0.0,30,False,False,False,18,0.7451,True,False,False,0,0,0
ENT_01128,2025,BTP,Sokodé,informal,1,10440073,887105,0,0.9264,0,0,0.8551,0,1,0.3018,0,5793004,0.0,False,0.0,,2,False,False,False,1,0.5549,False,False,True,0,0,0
ENT_01129,2025,BTP,Tsévié,informal,8,4559928,748748,0,0.6836,0,0,0.4497,0,1,0.5637,0,3305789,0.0,False,0.0,0.0,18,True,False,False,6,0.725,False,False,False,0,0,0
ENT_01130,2025,restauration,Atakpamé,informal,15,16847657,2329441,0,0.5651,0,0,0.7782,0,1,0.1621,0,13565784,,False,0.0,0.0,8,False,False,False,11,0.8052,True,False,False,0,0,1
ENT_01131,2025,BTP,Dapaong,rsi,7,40435137,15427011,0,0.6807,0,0,0.648,0,0,0.2617,0,21043044,0.0,False,0.0,0.0,4,True,True,False,8,0.5204,False,False,False,0,0,0
ENT_01132,2025,agriculture,Dapaong,informal,1,29900000,9351471,0,0.2423,0,0,0.5232,0,1,0.6683,0,22325773,0.0,False,0.0,0.0,0,True,False,False,1,0.7467,False,False,False,0,0,0
ENT_01133,2025,transport,Tsévié,informal,14,17325651,2167140,0,0.7427,0,0,0.9884,0,1,0.4965,0,16229403,0.0,False,0.0,0.0,14,False,False,False,12,0.9367,False,False,False,0,0,0
ENT_01134,2025,transport,Atakpamé,informal,3,9144966,2852025,0,0.9126,0,0,0.7363,0,1,0.7062,0,6713671,0.0,False,0.0,0.0,3,True,True,False,2,0.7341,False,False,False,0,0,0
ENT_01135,2025,industrie,Sokodé,informal,4,8582392,3229063,0,0.9369,0,0,0.6566,0,1,0.6822,0,7959841,,False,0.0,0.0,7,False,False,False,3,0.9275,True,False,False,0,0,0
ENT_01136,2025,restauration,Atakpamé,rsi,44,49196952,28970733,0,0.1862,0,0,0.8717,0,0,0.0724,0,35844614,0.0,False,0.0,0.0,3,False,True,False,45,0.7286,False,False,False,0,0,0
ENT_01137,2025,industrie,Tsévié,rsi,13,42519104,21050534,0,0.9514,0,0,0.553,0,0,0.4026,0,26494710,0.0,False,0.0,0.0,3,True,True,False,14,0.6231,False,False,False,0,0,0
ENT_01138,2025,restauration,Kara,informal,13,7941066,771142,0,0.3481,0,0,0.7695,0,1,0.5997,0,6535168,0.0,False,0.0,0.0,6,True,False,False,10,0.823,False,False,False,0,0,0
ENT_01139,2025,restauration,Kpalimé,informal,114,9916941,5567320,0,0.3165,0,0,0.7343,0,1,0.4496,0,6615705,,False,,,3,False,True,False,119,0.6671,True,True,True,0,0,0
ENT_01140,2025,BTP,Dapaong,informal,7,1937053,112613,0,0.9257,0,0,0.8232,0,1,0.7977,0,1491452,0.0,False,0.0,0.0,1,True,True,False,5,0.77,False,False,False,0,0,0
ENT_01141,2025,BTP,Sokodé,reel,38,212940979,70787316,1,0.8704,38329376,1,0.9247,20528322,0,0.2464,0,162917882,29628243.0,True,15322644.0,52836705.0,4,True,True,False,25,0.7651,False,False,False,0,0,0
ENT_01142,2025,BTP,Lomé,rsi,7,72837409,19878036,0,0.7859,0,0,0.9115,0,0,0.7633,0,44742281,0.0,False,0.0,0.0,11,False,True,False,7,0.6143,False,False,False,0,0,0
ENT_01143,2025,services,Sokodé,informal,48,13709521,2170301,0,0.9736,0,0,0.7514,0,1,0.1363,0,8709752,,False,0.0,,3,False,False,False,49,0.6353,True,False,True,0,0,1
ENT_01144,2025,restauration,Tsévié,rsi,264,88755567,25923434,0,0.7825,0,0,0.7612,0,0,0.3254,0,59036578,0.0,False,,0.0,11,False,False,False,189,0.6652,False,True,False,0,0,0
ENT_01145,2025,BTP,Kpalimé,rsi,25,43537797,19428549,0,0.9456,0,0,0.4051,0,0,0.1708,0,37545455,0.0,False,,0.0,10,True,False,False,31,0.8624,False,True,False,0,0,0
ENT_01146,2025,industrie,Kpalimé,reel,10,588019326,210296915,1,0.9823,105843479,1,0.6821,60986105,0,0.5288,0,459514177,82059030.0,True,51242696.0,,4,True,True,False,9,0.7815,False,False,True,0,0,0
ENT_01147,2025,BTP,Kpalimé,informal,4,9888517,2578757,0,0.8657,0,0,0.3774,0,1,0.7642,0,6706521,0.0,False,0.0,,7,True,False,False,3,0.6782,False,False,True,0,0,0
